Project;File_Path;SATD_Comment;Commit_Removal;Change_Type
Camel;camel-core/src/main/java/org/apache/camel/model/AggregateDefinition.java;// TODO: maybe rather than this one-off method to support an executorService & scheduledExecutorService for the aggregator, // create ScheduledExecutorServiceAwareDefinition and the change other definitions that currently use ScheduledExecutorServices to // use that one instead of the more generic ExecutorServiceAwareDefinition;2aa1a06996544bfeff0d0331cbcbeeb98056257a;Method Removal
Camel;camel-core/src/test/java/org/apache/camel/processor/async/AsyncRouteNoWaitWithErrorTest.java;// now turn the route into async from this point forward // the caller will have a Future<Exchange> returned as response in OUT // to be used to grap the async response when he fell like it;2b004cbe93a29c0affb5ea08337554f26db67529;Class Removal
Camel;components/camel-jetty/src/test/java/org/apache/camel/component/jetty/JettyAsyncWithThreadsTest.java;// now turn the route into async from this point forward // the caller will have a Future<Exchange> returned as response in OUT // to be used to grab the async response when he fell like it // we do not want to wait for tasks to be complete so we instruct Camel // to not wait, and therefore Camel returns the Future<Exchange> handle we // can use to get the result when we want;2b004cbe93a29c0affb5ea08337554f26db67529;Class Removal
Camel;camel-core/src/test/java/org/apache/camel/processor/async/AsyncRouteTest.java;// now turn the route into async from this point forward // the caller will have a Future<Exchange> returned as response in OUT // to be used to grape the async response when he fell like it;2b004cbe93a29c0affb5ea08337554f26db67529;Class Removal
Camel;camel-core/src/test/java/org/apache/camel/builder/ErrorHandlerTest.java;// TODO Fix the test;2b0b29fd64e3b04af2436898108c4f837ae209b0;Method Changed
Camel;components/camel-restlet/src/test/java/org/apache/camel/component/restlet/RestletProducerTest.java;// TODO: CAMEL-3021: Should support the {id} uri // from("direct:start").to("restlet:http://localhost:9080/users/{id}/basic?restletMethod=post"),;2b2e6a58a36fabfa8adcced731cfba5947046e20;Method Changed
Camel;components/camel-spring/src/test/java/org/apache/camel/spring/config/RouteBuilderRefTest.java;// TODO for some reason this doesn't get injected with the RouteBuilderRef object!;2cd5347ebcbd143f3736c1375e878a87b3a78c06;Method Changed
Camel;camel-core/src/main/java/org/apache/camel/impl/DefaultCamelContext.java;// TODO: should we support not starting rest?;2e4e7f88ac2ed9329790737f28b67b626b0b7d4a;Method Changed
Camel;components/camel-mail/src/test/java/org/apache/camel/component/mail/MailAttachmentTest.java;// TODO: content type does not work with geronomi mail jar (its a buggy jar, use SUN mail jar instead);2ed5a6183a2312eb4e178210c0e9ff0652450799;Method Changed
Camel;components/camel-mail/src/test/java/org/apache/camel/component/mail/MailHtmlAttachmentTest.java;// content type should match // TODO: content type does not work with geronomi mail jar (its a buggy jar, use SUN mail jar instead);2ed5a6183a2312eb4e178210c0e9ff0652450799;Method Changed
Camel;camel/camel-core/src/main/java/org/apache/camel/impl/DefaultExchangeConverter.java;// TODO use some kinda introspection to find available exchange conversions;2f7727a926d15df48775deb2c242aa78bfc6d9e4;Class Removal
Camel;camel-core/src/test/java/org/apache/camel/component/seda/SedaConsumerStartStopTest.java;// TODO when this delay is removed, the seda endpoint has // ordering issues;2f80846bb95e07deb01e95c3fa4ee972425f2f81;Method Unchanged
Camel;camel-core/src/main/java/org/apache/camel/model/rest/RestDefinition.java;// TODO: add more options here;2f856a6bf67ad994e48a950e4f6dc1e859e287b8;Method Changed
Camel;components/camel-spring-integration/src/main/java/org/apache/camel/component/spring/integration/SpringIntegrationConsumer.java;//TODO need to find a way to deal with this exception;302c69c00f6d01ba5517fd5096795c9e81b27996;Method Changed
Camel;camel-core/src/main/java/org/apache/camel/component/bean/BeanProcessor.java;// remove temporary header;30c415ebfe8d6d18e1d83a85b46e9d616177d3ba;Method Changed
Camel;components/camel-jetty/src/main/java/org/apache/camel/component/jetty/JettyHttpProducer.java;// TODO: Use something that marks it as async routed;3124c31d2e90b330ac2e62e3ef7f4b265a7f1008;Method Changed
Camel;camel-jbi/src/main/java/org/apache/camel/component/jbi/CamelJbiComponent.java;// TODO need to register to the context for new endpoints...;3178f8dda94990088ff38ca5668c765e94b37888;Method Unchanged
Camel;camel-core/src/test/java/org/apache/camel/BodyAndHeaderConvertTest.java;// TODO better conversion example when the property editor support is added;31d336dbaea12436973d440216ca5e951450246d;Method Unchanged
Camel;camel/camel-core/src/main/java/org/apache/camel/impl/DefaultEndpoint.java;// TODO we could infer type parameter;31d336dbaea12436973d440216ca5e951450246d;Method Unchanged
Camel;camel-core/src/test/java/org/apache/camel/impl/ProducerTest.java;// TODO: fix me // Class<?> type = endpoint.getExchangeType(), // assertEquals("exchange type", MyExchange.class, type),;31d336dbaea12436973d440216ca5e951450246d;Method Unchanged
Camel;camel-core/src/test/java/org/apache/camel/impl/ProducerTest.java;// TODO: fix me // assertSame("Should not copy an exchange when of the correct type", expected, actual),;31d336dbaea12436973d440216ca5e951450246d;Method Unchanged
Camel;components/camel-gae/src/test/java/org/apache/camel/component/gae/http/GHttpBindingTest.java;// FIXME: URI encoding @Test;323b9a36cd85b1b7e3c9d7f9eaae614ed06c6112;Method Unchanged
Camel;components/camel-irc/src/main/java/org/apache/camel/component/irc/IrcComponent.java;// TODO use checked exceptions?;32587052509c1371c7efb20d938b126e49a8887e;Method Unchanged
Camel;camel-core/src/main/java/org/apache/camel/component/file/FileProducer.java;// TODO is it really worth using a FileExchange as the core type?;3262b76943d03afadafde66f8eac51bbafea1c98;Method Unchanged
Camel;camel-core/src/main/java/org/apache/camel/processor/aggregate/AggregateProcessor.java;// TODO: lock this based on keys so we can run in parallel groups;33219a9d6719e46a7e57efd3dca00c786b6ec1d7;Method Changed
Camel;components/camel-jms/src/main/java/org/apache/camel/component/jms/JmsProducer.java;// we are routing an existing JmsMessage, origin from another JMS endpoint // then we need to remove the existing JMSReplyTo // as we are not OUT capable and thus do not expect a reply, and therefore // the consumer of this message should not return a reply;33a16d167775f21ff77050c5918fc2679e3d5c7e;Method Changed
Camel;tooling/apt/src/main/java/org/apache/camel/tools/apt/EndpointAnnotationProcessor.java;// TODO would be nice here to create a default endpoint/consumer object // and return the default value of the field so we can put it into the docs;34230db8d5a4518eff8eeaf575333f6696339e74;Method Changed
Camel;components/camel-ftp/src/main/java/org/apache/camel/component/file/remote/FtpProducer.java;// TODO this line might not be needed... check after finish writing unit tests;35c8dd74eb0f96c9d242234936fa4dc4d9252104;Method Changed
Camel;camel-core/src/main/java/org/apache/camel/impl/RouteService.java;// TODO should we stop the actual Route objects??;362798357adb404f5d863b25e74854650f95034d;Method Changed
Camel;components/camel-web/src/test/java/org/apache/camel/web/groovy/PoolEnrichDSLTest.java;/** * a route involving a external class: aggregationStrategy * *@throws Exception * TODO: fix this test! */";369f8c4968450689aec7ecd515b43d2557202efe;Class Removal
Camel;components/camel-web/src/test/java/org/apache/camel/web/groovy/ProcessDSLTest.java;/** * a route involving a external class: validator * *TODO: fix this test! */";369f8c4968450689aec7ecd515b43d2557202efe;Class Removal
Camel;components/camel-web/src/main/java/org/apache/camel/web/util/ResequenceDefinitionRenderer.java;// TODO improve stream() support;369f8c4968450689aec7ecd515b43d2557202efe;Class Removal
Camel;components/camel-web/src/main/java/org/apache/camel/web/util/ExpressionNodeRenderer.java;// TODO need to be improved;369f8c4968450689aec7ecd515b43d2557202efe;Class Removal
Camel;camel-core/src/test/java/org/apache/camel/component/file/FileConcurrentAggregateBatchConsumerTest.java;// TODO: batchConsumer needs to be reworked;36f97b8fc034ccdde887c9155b7b3be2d9d8cb98;Method Removal
Camel;camel-core/src/main/java/org/apache/camel/processor/aggregate/AggregateProcessor.java;// TODO: if we are completed from batch consumer then they should all complete (trigger that like timeout map);36f97b8fc034ccdde887c9155b7b3be2d9d8cb98;Method Changed
Camel;components/camel-cxf/src/test/java/org/apache/camel/component/cxf/jaxrs/CxfRsRouterTest.java;// TODO we need to support the subResourceLocator;37500955e1434ab247cdbf4f97ef4f98196014b0;Method Unchanged
Camel;examples/camel-example-cdi/src/test/java/org/apache/camel/example/cdi/IntegrationTest.java;// TODO we could maybe auto-register this?;382e48e80946d62dc06a636681398b828ffceeab;Method Changed
Camel;components/camel-osgi/src/main/java/org/apache/camel/osgi/CamelContextFactory.java;// TODO: should we not thrown an exception to not allow it to startup;38e4ba43045d2c33bc32babc6ac234fc282d7634;Method Changed
Camel;components/camel-osgi/src/main/java/org/apache/camel/osgi/CamelContextFactoryBean.java;// TODO: should we not thrown an exception to not allow it to startup;38e4ba43045d2c33bc32babc6ac234fc282d7634;Method Removal
Camel;camel-core/src/test/java/org/apache/camel/issues/ExceptionCamel4022Test.java;// TODO: CAMEL-4022 should not go into DLC //getMockEndpoint("mock:dlc").expectedMessageCount(0),;3905c639f332439c00b566a41a26cb3d74e82ac8;Method Changed
Camel;camel-core/src/test/java/org/apache/camel/issues/ExceptionCamel4022Test.java;// TODO: should fail // fail("Should throw an exception"),;3905c639f332439c00b566a41a26cb3d74e82ac8;Method Changed
Camel;camel-core/src/main/java/org/apache/camel/processor/MulticastProcessor.java;// TODO: optimize to reuse error handlers instead of re-building for each exchange pair // rework error handling to support fine grained error handling;39cf1c051994e8359b1e9436923f2b2edea2c95a;Method Changed
Camel;components/camel-script/src/test/java/org/apache/camel/builder/script/GroovyScriptRouteTest.java;//TODO: fix me //MockEndpoint mock = getMockEndpoint("mock:result"), //mock.expectedHeaderReceived("foo", "Hello World"),;3a0f980a38e153e3c0fd61bd596e460739595b89;Method Changed
Camel;camel-core/src/main/java/org/apache/camel/impl/DefaultCamelContext.java;// suspend routes using the shutdown strategy so it can shutdown in correct order // TODO: leverage shutdown strategy to let it run in suspend mode, so it can suspend routes in correct order;3a1fff2096ce03444d9a43075d0e457975313719;Method Changed
Camel;components/camel-blueprint/src/main/java/org/apache/camel/blueprint/handler/CamelNamespaceHandler.java;// // gnodet: the initialization of the CamelContextFactoryBean is now done at the end of the blueprint //    container creation through the use of a ComponentDefinitionRegistryProcessor (those are called //    after all the beans have been initialized.  That's why the calls to #afterPropertiesSet and //    #init are commented. //       This mechanism is now required because the #afterPropertiesSet method on the CamelContext //    will search through the blueprint beans for beans implementing known interfaces such as //    LifeCycle strategies, etc... so that they are automatically wired to the CamelContext. //    However, Blueprint does not support real factories, so in order to do so, we need to actually //    access the beans which lead to a circular exception while looking for the CamelContext itself. //;3aa4782d3e6ffcc0dfdcdfe7c833ad309ac18c52;Method Changed
Camel;components/camel-cxf/src/main/java/org/apache/camel/component/cxf/util/CxfMessageHelper.java;//This method is not used, and will be removed in Camel 3.0;3b2a5d373a23b94525a0392fc45fa8f69b6f509b;Class Removal
Camel;camel-core/src/main/java/org/apache/camel/impl/RouteService.java;// TODO: We should also consider processors which are not services then we can manage all processors as well // otherwise its only the processors which is a Service;3b6fdf1f67f949b7636b30ba6f5a0ea522f3e293;Method Changed
Camel;components/camel-olingo2/camel-olingo2-api/src/main/java/org/apache/camel/component/olingo2/api/impl/Olingo2AppImpl.java;// TODO do we need to handle response based on other UriTypes???;3bafd8bfe1efabeb9b44513b26446cd7236c02b6;Method Changed
Camel;components/camel-saxon/src/test/java/org/apache/camel/component/xquery/XQueryEndpointTest.java;// TODO - fixme when we allow XQuery injection to do proper type conversion //assertEquals("bean.subject", "Hey", bean.getSubject()),;3d8f4e9d68253269b4f5cf7e3cfea4553b46d74f;Method Changed
Camel;components/camel-spring/src/test/java/org/apache/camel/component/xslt/XsltRouteTest.java;// TODO why zero?;3d8f4e9d68253269b4f5cf7e3cfea4553b46d74f;Method Unchanged
Camel;camel-core/src/test/java/org/apache/camel/processor/DeadLetterChannelTest.java;// TODO - currently process().to() results in two separate operations which have their own error handler // to("mock:success"),;3de721c56e5ace5898a5041864d1f4f53fd9f90f;Method Changed
Camel;camel-core/src/main/java/org/apache/camel/processor/RedeliveryErrorHandler.java;// depending on what kind of error handler we should;3ec88a547cd2de69fc8b4f0ef47fba82d867bb67;Method Changed
Camel;components/camel-jetty/src/test/java/org/apache/camel/component/jetty/jettyproducer/HttpJettyProducerTwoParametersWithSameKeyTest.java;// TODO: Http/Jetty should support headers with multiple values;3f905d405d32e46a4d8922ce30871d860314084c;Method Changed
Camel;components/camel-jetty/src/main/java/org/apache/camel/component/jetty/JettyHttpProducer.java;// TODO - Why does this use the endpoint client and not the one we were handed during construction?;3f905d405d32e46a4d8922ce30871d860314084c;Method Changed
Camel;camel-core/src/test/java/org/apache/camel/component/bean/BeanProxyTest.java;// TODO: Does not pass on JDK6;406827f30537125dcff9e93215aa8675a89526de;Method Removal
Camel;components/camel-spring/src/main/java/org/apache/camel/spring/handler/CamelNamespaceHandler.java;// TODO switch to use the above mechanism?;449ae5dc3469288ad3537bef0e409cd4695b1fd9;Method Changed
Camel;camel-core/src/test/java/org/apache/camel/processor/ThreadTest.java;//TODO: revert this once we get DelegateProcessor to support async;457bcc1e475d2e4ca9e87cc050e95edb95fb8594;Method Changed
Camel;components/camel-mail/src/main/java/org/apache/camel/component/mail/MailUtils.java;// TODO: Add public method for aiding mail message logging;45ab816bcb8cd708f8b45cea69e78a70d235a707;Method Unchanged
